index,image_link,group_id,entity_name,entity_value,extracted_text,prediction
592,https://m.media-amazon.com/images/I/71BPjlDfL3S.jpg,426261,item_weight,2.25 pound," 
",1.05 kilogram
590,https://m.media-amazon.com/images/I/717KeUEIVHL.jpg,426261,item_weight,0.35 ounce," 

7.5cm/2.9in
10g/0.350z

 

 

75cm/2.9in
10g/0.350z

1pcs

 

 

 

 

—

9cem/3.5in
4.59/0.160z

2pcs

 

 

 

1pcs

  
     

79/0.240z

2pcs

2.4cm/0.9in
10g/0.350z

 

 

2pcs 3pcs ©
5env1.9in
mn
3cm/1.tin
4pcs
3.4cm/1.3in
2pcs
3pcs
| 8cem/1.tin
2.4cm/0.9in
9.5g/0.330z O
10cm/3.9in

  

2.3cm/0.9in

45g/1.50z
","1.05 kilogram, 10.0 gram, 9.5 gram, 45.0 gram"
900,https://m.media-amazon.com/images/I/61mwrLWyBgL.jpg,433914,item_weight,"[135.0, 150.0] kilogram","200CM

 

 

Anwendbare Turstarke:
35-45mm

Anwendbore Turbreite:
100cm

Gewicht:

135kg-150kg
Schienenmaterial:
Kohlenstoffstahl
Riemenscheibenmaterial:
Kohlenstoffstahl + Nylon
","135.0 kilogram, -150.0 kilogram"
841,https://m.media-amazon.com/images/I/818FyPbEQtL.jpg,433914,item_weight,120.0 gram,"  

      

C7? C750
SSIS KOSCOS ES

AO ae
Ne a
Fa KAD LK ASS
S25 SOS ESOS OSCAR
02 SKOOL
Seactaeee

  
  
  

  
  
 
 
  
 

  
 

  
 
 
 
  

 

  

me yyrniiiii slisselassess Lr |

 
","135.0 kilogram, -150.0 kilogram"
226,https://m.media-amazon.com/images/I/71BkkuPYJFL.jpg,433914,item_weight,150.0 kilogram,"@ Suitable door width: 90cm

@ Suitable door thickness: 40-45mm

@ Suitable door weight: 135kg-150kg

© Guide Rail Material: Carbon steel

@ Roller Material: Carbon steel+Nylon Sas

SG
BMA Na

 
","135.0 kilogram, -150.0 kilogram"
686,https://m.media-amazon.com/images/I/7155YmXbrxL.jpg,442321,item_weight,35.0 kilogram,"POWERFUL LOAD-BEARING CAPACITY

Triangular design provides greater stability

 
",
537,https://m.media-amazon.com/images/I/610bLFQIS3L.jpg,442321,height,95.0 centimetre,"-rp--

 

»»>

MAS 95cm/37.4""
MIN61cm/24""

e/
Ay
&

 
","95.0 centimetre, 61.0 centimetre"
648,https://m.media-amazon.com/images/I/515Ye+2zX7L.jpg,442321,item_weight,71.2 pound,"  
   
   
   
   

  

USBI PES LS
wo 17.1 Pb ‘SVEN
sizisoneze ‘Mo

Od tb +ALD
M3G0vE-L13AZENOL:ON Wall

 
",3.0 gram
349,https://m.media-amazon.com/images/I/71J-AA3BW3L.jpg,442321,item_weight,100.0 kilogram,"INDUSTRIAL GRADE LOAD CAPACITY
Refuse the Instability in Gaming

 

1mm Steel Frame
Triangular Structural & Dual-Frame
100 KG Load Capacity

=A) [ale m=)
Floor Compatibility

 
","3.0 gram, 100.0 kilogram"
107,https://m.media-amazon.com/images/I/61qOr-yqaVL.jpg,442321,item_weight,198.0 pound,"Standfeste Trapezformige Struktur

 

a \ Tischbein/aus
a \ Kohlenstoffstahl

198LBS

 

Maximale
Belastbarkeit 198LBS
","3.0 gram, 100.0 kilogram, 198.0 pound"
536,https://m.media-amazon.com/images/I/610bLFQIS3L.jpg,442321,item_weight,15.0 kilogram,"-rp--

 

»»>

MAS 95cm/37.4""
MIN61cm/24""

e/
Ay
&

 
","3.0 gram, 100.0 kilogram, 198.0 pound"
943,https://m.media-amazon.com/images/I/714N8ChLW2L.jpg,442321,item_weight,30.8 pound,"PRODUCT SPECIFICATIONS

PACKAGE DIMENSIOS : 38""*8.7'""18.1"" | PACKAGE WEIGHT: 30.8 Ibs

9.0""

 

14.1""

8.1""

  
 

 

8.1"" Waterproof Handbag
","3.0 gram, 100.0 kilogram, 198.0 pound"
420,https://m.media-amazon.com/images/I/71c0GP5KuPL.jpg,442321,item_weight,70.0 kilogram,"70KG Kapazitat *

   
   

 

_ *einschlieBlich Gewicht der Tischplatte
7a To
","3.0 gram, 100.0 kilogram, 198.0 pound, 70.0 kilogram"
468,https://m.media-amazon.com/images/I/71FSLU7TEyL.jpg,442321,item_weight,80.0 kilogram," 
","3.0 gram, 100.0 kilogram, 198.0 pound, 70.0 kilogram"
367,https://m.media-amazon.com/images/I/81xqMNmhEpL.jpg,446789,maximum_weight_recommendation,300 kilogram,"5 Years Warranty Weight Bearing Capacity Quality Verified Accomodates 2 Adults

 
",
776,https://m.media-amazon.com/images/I/71-49YiwCdL.jpg,449021,item_weight,4.0 ounce," 
",
315,https://m.media-amazon.com/images/I/81flV4kwOwL.jpg,449021,item_weight,8.0 ounce," 
",
730,https://m.media-amazon.com/images/I/61FgU1udKrL.jpg,449021,item_weight,35.0 kilogram,"SIZE CHART

 

OUNCE  |HAND LENGTH WEIGHT

60Z 13-16CM_ |35KG follwing

80Z 14-17CM | 35KG-50KG

100Z 15-18CM | 50KG-70KG

120Z 19-22CM_ | 70KG above

 

 

“Note: if the dimension is measured manually,

 

there will be an error of 1-3cm

140Z | 22CM above | 85KG following

 

+ *Note: hand length refers to

the middle finger distance

rom tip to wrist

 
","35.0 kilogram, -50.0 kilogram, 50.0 kilogram, -70.0 kilogram, 70.0 kilogram, 85.0 kilogram"
511,https://m.media-amazon.com/images/I/81zIAhFrnzL.jpg,449021,item_weight,10.0 ounce," 

    
    
  
  
  

=

 

a oe

 

ee ACOA e187 17,14 tae

‘f

 

i ey
a”

cS

     
","35.0 kilogram, -50.0 kilogram, 50.0 kilogram, -70.0 kilogram, 70.0 kilogram, 85.0 kilogram"
729,https://m.media-amazon.com/images/I/71IY2xT4jJL.jpg,449021,item_weight,1.25 kilogram," 
","35.0 kilogram, -50.0 kilogram, 50.0 kilogram, -70.0 kilogram, 70.0 kilogram, 85.0 kilogram"
432,https://m.media-amazon.com/images/I/71w+ZJKvGML.jpg,449021,item_weight,10.0 ounce," 

x

 

YOKKAO

FIRST AT

RACE

 
","35.0 kilogram, -50.0 kilogram, 50.0 kilogram, -70.0 kilogram, 70.0 kilogram, 85.0 kilogram"
774,https://m.media-amazon.com/images/I/7164gBo7pIL.jpg,449021,item_weight,4.0 ounce,"mance Choice

 
","35.0 kilogram, -50.0 kilogram, 50.0 kilogram, -70.0 kilogram, 70.0 kilogram, 85.0 kilogram"
775,https://m.media-amazon.com/images/I/51lkLsVVJEL.jpg,449021,item_weight,8.0 ounce,"e,

BOXING GLOVES

 

 

 

 

 

 

 

 

 

 

SEE HART “ADVANCE CHOICE

GLOVES WEIGHT | FIGHTER WEIGHT FIGHTER WEIGHT] AGE
(IN OUNCES) (IN POUNDS) (IN KILOGRAMS) (YEARS)
202 UNDER 1S Uwe ax —— | UNOERS EARS
aor a1 aaa EVENS
ez cis0188 2K 2 VEARS
S07 3.100185 3ea5K6 Teen WoweW
i902 T1700 a554xG [ADULT TAIN
Or i aEaaD US SEegnG [ADULT THAR
iar ias0us ceazee ——[aouirsaming
607 Tats Sexe [20017 FTG
i802 Tanvagas | Weamnnvsons | 2000 Feng

 

 

 

 

 

 

2-602 Gloves for kids | 8 OZ for Teens & Women | 10-16 O2 for Adults
Theermsnzerert se aprosnaton i phy canmende tose om our chao herp

 
","35.0 kilogram, -50.0 kilogram, 50.0 kilogram, -70.0 kilogram, 70.0 kilogram, 85.0 kilogram, 8.0 ounce"
953,https://m.media-amazon.com/images/I/81XQQ9GZ6JL.jpg,449805,item_weight,300.0 gram," 

  
  
    

a -—s

More warmth

Hollow cotton
300g/ m Filling

  
",300.0 gram
719,https://m.media-amazon.com/images/I/71Ys7cCIZQL.jpg,459516,item_weight,200.0 gram,"Energize Your Day.

 

MUSHROOM
Miritactels

   

at CoRDYcEPS

SUPPORTS

ENERGY: : POWER’ : ENDURANCE: i a

wane \ CERTIFIED ORGANIC
Sh MUSHROOM POWDER

DIETARY SUPPLEMENT

QV §

FREE VEGAN GROWN IN USA

 

 

NET WT. 200 GRAMS (7.05 0Z)

  
",200.0 gram
919,https://m.media-amazon.com/images/I/81KksDySJJS.jpg,459516,item_weight,45 gram,"    

Net Weigh?
45 gn”

SURAR!""
CHURNA

Herbal Formula For
Removal of Alcohol Addiction

  
   
    
 
  

  
  
 

Composition :

=== il
Satay :
a

Bhi i_| Terminalia belerica

 
 

 
  

 
 

 

 
   

=

 

   

      

  
  

4

[poeta otis | Tas Msey: Ra¥asthan’
pres ca

     

 

 

Pe Pain avi, win.ajasthanteralsatons eos

  
  

  

 
 

Mfa. LIC No. ayu.soq ™ Mktd By ‘Rajasthan Aushdhalaya Pvt. Ltd.

Batch No,: ri RAPL HOUSE, . MTNL, S.V.Road,
: Jogeshwari WW henee India. |

Mfg Date : NMJeooe2 Email : customercare, i.com |

 
 

  

Customer Care No. Os2 sérasat!

  

   
",200.0 gram
613,https://m.media-amazon.com/images/I/81t1WqFA3NS.jpg,459516,item_weight,700.0 milligram,"PRECAUTIONS & NOTE as

Using Qist Al-Hindi in large amounts

Pregnant and nursing women should | a

 

| MMMM
U 7

\I

O O o ——— ——_—— —_
consulate with their doctor before tacking —— —§—S=

People who have allergies to ragweed
and daisies should also take extra caution

It is not recommended for persons with deep
disorders of pancreas and small intestine

It is not recommended for persons with implan-

ted(transplanted) organs of organic origin

For patients using immunodrive drugs,
the use of the product is contraindicated

Contains a natural antibiotic & antiviral
fey i=i4 Al- Hindi tS nota medicine! Torestore and cleanse the body and healthy lifestyle.
Has wide range of uses for various swamping.
Remember you should consult your physician i ToOKe SSN Scania (lel (C

for specific information concerning specific
medical conditions and dosage

 
",200.0 gram
720,https://m.media-amazon.com/images/I/71xLmDGNG7L.jpg,459516,item_weight,2000.0 milligram,"2,000mg Organic Mushroom Superfood
MAUI MUM OUT Mier ili lt) at

 

 

 

 

CORDYCEPS
Helps elevate energy, vitality and endurance’
","200.0 gram, 0.0 milligram"
614,https://m.media-amazon.com/images/I/81K82v1j4BS.jpg,459516,item_weight,700.0 milligram,"NE Made with 100% natural ground
TN roots of Kist Hindi (Saussurea

: Herbal, Costus) of the highest quality
7 oe R N °

Store in a cool, dry place at
temperatures ranging from

QIST AL HINDI Tetra5) el eerste
(SAUSSUREA COSTUS) (Hy a.

YIP,

  

vegetarian capsule

ORIGIN: India

PROCESSING:
Saudi Arabia

UNITED STATES by

LL PACKAGING:
a8

Bahtiyar Corp.

Packed in a PET bottle
of 80 and 100 capsules

Contains a natural antibiotic & antiviral

Torestore and cleanse the body and healthy lifestyle.
CRIT Cle eM OM EMOTES CU) Ns

100 CAPSULES | 7OOMG

EXPIRATION DATE: 24 months

 
","200.0 gram, 0.0 milligram"
721,https://m.media-amazon.com/images/I/71s7dJmtEsL.jpg,459516,item_weight,2000.0 milligram," 

THE SUPERFOODIE

Corer aman

OF SUPERFOODS.

Mushrooms contain many unique bioactive nutrients that can’t be found in plant or animal sources
alone. Each serving of Om provides 2,000mg of Certified Organic Mushroom Powder Blend.

Mushroom Your

Microbiome.

Functional Without Anything Funky Added.
No Nutrients Left Behind.

CORDYCEPS

NATURE'S OVER-ACHIEVER.

If there’s one organic mushroom that just won't quit, Cordyceps is it. This
power mushroom was originally discovered by Tibetan herdsman at high
altitudes. Prized by herbalists, Cordyceps helps support physical energy
and vitality by optimizing oxygen uptake and increasing endurance.
Ignite your inner strength and stamina to achieve your goals.

Tested for heavy metals.

Complete transparency ID testing.

WE GROW OUR OM.

We grow a diverse range of organic mushroom species at our indoor
farm in California and capture the complete nutritional value of the
growing cycle. Whole food mushrooms are important because they
provide a full spectrum of active compounds to support optimal
health.* So you can bet your beta glucans they're effective.

Q What's a beta glucan? Find out at OmMushrooms.com

 

‘These statements have not been evaluated by the Food and Drug Administration,
This product is not intended to diagnose, treat, cure, o prevent any disease.

 

 

 

Take as directed, If you have a medical condition, are on medication
or are pregnant or nursing, please seek the direction of a qualified
health care professional before using. Store in a cool, dry place.

‘See Supplement Facts

g

PACKAGED WITH
RECYCLED MATERIALS

Supplement Facts

Serving Size 2 grams (approx. 1 tsp)
Servings Per Container 100

Amount Per Serving —_% Daily Value*

Calories 10

Certified Organic
Mushroom Powder Blend

2g

Organic Cordyceps (Cordyceps militaris) mycelial
biomass & fruit body.

 

{Daily Value (DV) Not Established
Other Ingredients: Organic Myceliated Oats.

SCOOP. STIR. OMMM YOUR DAILY RITUAL.

Add 2 grams (approx. 1 tsp) daily to super your smoothie, mushroom
your matcha, boost your coffee and nourish your recipes. For optimal
support, take 4 grams (approx. 2 tsp) per day.

ih

55324

@ommushrooms &
OmMushrooms.com

Scan code to
learn more

tO

Produced by: M2 Ingredients

5931 Priestly Dr. #101, Carlsbad, CA 92008
Distributed by: Om Mushroom Superfood
5931 Priestly Dr. #101, Carlsbad, CA 92008

@

CERTIFIED ORGANIC
BY ORGANIC CERTIFIERS

 

|

8

CERTIFIED KOSHER
BY EARTH KOSHER

50030 9
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram"
171,https://m.media-amazon.com/images/I/81cEIIPti-L.jpg,459516,item_volume,4.0 fluid ounce,"     
 

 

 

 

 

y 4 Yi ™

VJ LUI g Cle al

 

HIS PRODUCT NAVE N

 

dD A v4
L“J INS Sp ira it or y |

Wild &.,
organic

 

sl |

i
Sn
,

wild &.,
organic

(at
LIQUID DROPS —
MULLEIN LEAF

a *

 

   

EAT, CURE, OR PREVENT

 

 
",4.0 litre
725,https://m.media-amazon.com/images/I/61yX+n1ZMYL.jpg,459516,item_weight,1000 milligram,"    
     

sHealthVeda

O R G A N

With Anti-inflammatory Properti
Improves Muscle Strength,
Relieves Stress & Anxiety

60 TABLETS |
1000 mg
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram"
516,https://m.media-amazon.com/images/I/81ov5-nfGNL.jpg,459516,item_weight,60.0 gram," 
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram"
29,https://m.media-amazon.com/images/I/715vVcWJxGL.jpg,459516,item_weight,5000 milligram," 

® RS
NUVIDA “4b

   

CRANBERRY EXTRACT
High Strength Extract for
Natural Urinary Tract and Bladder Support
SUITABLE FOR VEGETARIANS AND VEGANS

 
     

  

SLOVO ts 20M ET ted
Food Stan tts
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram"
879,https://m.media-amazon.com/images/I/81zYXx9cvSL.jpg,459516,item_weight,1300.0 milligram,"Aiuto per il Metabolismo

 

  
 
  

di Livelli normali di Glucosio

nel Sangue

oo =
ASE DI GRIFFONIAES.,

TIT M er ona
ICO E CROMO.

 

PRODOTTO IN
eae
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram"
717,https://m.media-amazon.com/images/I/71Gg3AbMgWL.jpg,459516,item_weight,200.0 gram,"ey /S™—\
Fest 2000.
: Xeon SMSO

MUSHROOM

SUPERFOOD

 

 

SUPPORTS

ENERGY* : POWER* : ENDURANCE?

CERTIFIED ORGANIC
MUSHROOM POWDER

DIETARY SUPPLEMENT
GLUTEN FREE VEGAN GROWN IN USA

NET WT. 200 GRAMS (7.05 02)

 
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram"
3,https://m.media-amazon.com/images/I/61BZ4zrjZXL.jpg,459516,item_weight,0.709 gram,"Serving Size: 1 Tablet (0.709 g) | Each serving contains (Approx. Values):

 

Ingredient Oty. / Serving

*PHOSPHOcomplex® Silybin (Sillybum marianum) 200 mg
Dandelion (Taraxacum officinale) leaf extract - 10:1 100 mg
Kutki (Picrorhiza kurroa)rhizome extract - 0.5% Bitters 50 mg
Kasani (Cichorium intybus) seed extract - 1% Bitters 25 mg
Punarnava (Boerhavia diffusa) root extract - 0.07% alkaloids 25 mg
Bhui amla (Phyllanthus amarus) WP extract - 0.5% Bitters 25 mg
Amla (Phyllanthus emblica) fruit extract - 10% Tannins 25 mg
Licorice (Glycyrrhiza glabra) root extract - 5% Glycyrrhizin 25 mg
Vitamin E 10 mg
Piper nigrum fruit extract — 95% Piperine Smg

 

Nutrients Qty. / Serving

 

Energy 3.04 kcal
Carbohydrate 051g
(Sugars) 02g
Protein 0.049
Fat 0.09 g

 

 

 

 

 

""ZRDA values established as per ICMR 2010 for sedentary lifestyle-Men.
**Z RDA not established by ICMR

 
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram"
694,https://m.media-amazon.com/images/I/71+75wp1BQL.jpg,459516,item_volume,4.0 quart,"PEER STICK FEEL

THE GOOD PATCH.

1 Premium

Hemp
MG Extract

Hot Flash

QTY. 04 PATCHES

Is it hot in here?

This patch is complete with 15 mg Premium
Hemp Extract, Black Cohosh and other key
ingredients.

gb SPO Gel ta l= |b

GOOD PATCH.

1 Premium

Hemp
MG Extract

Jot Flash

Y. O04 PATCHES

hot in here?

) patch is complete with 15 mg Premium
ap Extract, Black Cohosh and other key
‘edients.

 
",4.0 litre
695,https://m.media-amazon.com/images/I/81rV4magOQL.jpg,459516,item_volume,4.0 quart," 

four patches
per pouch
",4.0 litre
696,https://m.media-amazon.com/images/I/81I7yPIQRXL.jpg,459516,item_volume,4.0 quart,"ee ee
Co
a, +>
on e.
C5 )
a :
<o3 3
—*.
CaN fp
aN J
Se ;
BY
y

PLANT aN
POWERED j

       

Premium

15. Hem
MG Extroct

LATEX
FREE

 

FREE Zp

io
Dy

MADE IN
THE USA
",4.0 litre
574,https://m.media-amazon.com/images/I/91vaXlvP39L.jpg,459516,item_weight,1800.0 milligram,"Ue TET R iri

“Vegan Gummies

 

 

 
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram, 15.0 milligram"
451,https://m.media-amazon.com/images/I/71s5Tk5r4tL.jpg,459516,item_weight,360.0 milligram,"DETO-X :1R1M1UNo

   

DETOX DEPUR

Integratore alimentare
Complesso di estratti vegetali con Selenio e Vitamina D3

@ NORMALE FUNZIONE DIGESTIVA E MOTILITA’ INTESTINALE
PAPAIA, FINOCCHIO e CARCIOFO

QD NORMALE FUNZIONE DEPURATIVA ED EPATICA
CARDO MARIANO e CARCIOFO

@ NATURALI DIFESE DELL'ORGANISMO
PAPAIA, ECHINACEA e SELENIO

NORMALE FUNZIONE DEL SISTEMA IMMUNITARIO

VITAMINA D3
ICT elas
da 360 mg

vegan

Pearce mag glutine
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram, 15.0 milligram, 360.0 milligram"
573,https://m.media-amazon.com/images/I/812FE4kIZ8L.jpg,459516,item_weight,1800.0 milligram,"Maca Gummies

Contains no:

@) GMO

  

HERBAMAMA

MACA

gummies
1800 mg_ etary suppuement

- per serving
aN Rs - .
ve © te * a »
= NE tee oie ot
’ een as q —
~~ a S
7 a

Soy

> \L-NATURAL ENERGIZER’

 
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram, 15.0 milligram, 360.0 milligram, 1800.0 milligram"
939,https://m.media-amazon.com/images/I/81ugxtysqwL.jpg,459516,item_weight,1500.0 milligram,"     
   
 

FORMULATED HIM Oey

SN PALMETTO
| MACA ROOT

SUPPORT
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram, 15.0 milligram, 360.0 milligram, 1800.0 milligram"
938,https://m.media-amazon.com/images/I/81Z5pJ+KdQL.jpg,459516,item_weight,300.0 milligram," 

4 | a
4 y A ;

ODIV
dd eee Ae
yf ) FORMULATED MAO A

SAW PALMETTO
MACA ROOT

IATE & URI

 
   
   
 

 

   

1150c,,

a

  

300 mg/serving &

60 Capsules ( 20 day supply) &
Third tested party &

GMO - GMP &
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram, 15.0 milligram, 360.0 milligram, 1800.0 milligram, 300.0 milligram"
153,https://m.media-amazon.com/images/I/71P0BToikAL.jpg,459516,item_volume,"[8.0, 12.0] fluid ounce"," 

 

SUGGESTED USE:

As a dietary supplement, take 2 capsules
daily with 8-12 oz of water or as directed by
your healthcare professional.

 

¢ THIRD PARTY TESTED‘
¢ NON-GMO'
¢ GLUTEN-FREE’

WARNING: For healthy individuals 18 years and
older. Consult a healthcare professional prior to
use if you are pregnant or nursing, taking
medication, or have a medical condition. Keep
out of reach of children. Do not use if safety
seal is broken or missing.

NOTICE: Store in a cool, dry place.

MADE AND QUALITY TESTED IN THE USA WITH
GLOBALLY SOURCED INGREDIENTS.

Distributed by Nutricost®

351 E 1750 N Vineyard, UT 84059
8 | 10014 "" 674

(866) 438-3694 | support@nutricost.com
www.nutricost.com

404529
NTC.5.22
",4.0 litre
937,https://m.media-amazon.com/images/I/81qglRJsSCL.jpg,459516,item_weight,100.0 milligram,"   
    

   

»
MEN'S HEALTH* BOOSTS DRIVE*

   
 

wd
“L

-

La»
»
d : y
a i
Q-
baw

SAW PALMETTO and MACA ROOT may be

more effective when taken in combination
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram, 15.0 milligram, 360.0 milligram, 1800.0 milligram, 300.0 milligram, -12.0 ounce"
677,https://m.media-amazon.com/images/I/81KfxXADuIL.jpg,459516,item_volume,250.0 millilitre,"  
      

Darm-Care

CURCUMA BIOAKTIV

  
  
       
          

Fur Darmgesundheit,
und Immunsystem@)
i

Verdauung

mit Calcium, Magnesium
Und Vitamin D,

Darm-Care

CURCUMA BIOAKTIV

Sowie nativem Curcuma und
Curcuma-Spezialextrakt mit
optimierter Bioverfiigbarkeit

 
 

Fur Darmgesundheit, oa
und Immunsystem mit Calciu ,
Magnesium und Vitamin Ds

ee

7S a aeagene © ou

Wag
2256) Nines OR hat Os Es
",4.0 litre
936,https://m.media-amazon.com/images/I/616VlaROYVL.jpg,459516,item_weight,1500.0 milligram," 

agobi

FORMULATED WINAULY|

SAW PALMETTO
MACA ROOT

 

17 |
LI SO carsures
arse

 
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram, 15.0 milligram, 360.0 milligram, 1800.0 milligram, 300.0 milligram, -12.0 ounce"
158,https://m.media-amazon.com/images/I/71pKB7-3itL.jpg,459516,item_volume,16.0 fluid ounce,"FOR BEST RESULT COMBINE

al Bes |

°

support protection against i
==radical damage” t,
Aodionced high potency cell e |

tector formula®

aa

with Cur QLife

 

© Helps boost ' f
cellular health* y 4 Response’ at
& = Antioxidant acie! ¢

  

Immunity
Products

SHOPNOW »

 
",4.0 litre
4,https://m.media-amazon.com/images/I/612mrlqiI4L.jpg,459516,item_weight,0.709 gram," 
","200.0 gram, 0.0 milligram, 2.0 gram, 4.0 gram, 1000.0 milligram, 0.709 gram, 200.0 milligram, 100.0 milligram, 50.0 milligram, 25.0 milligram, 10.0 milligram, 51.0 gram, 0.09 gram, 15.0 milligram, 360.0 milligram, 1800.0 milligram, 300.0 milligram, -12.0 ounce"
